4568,6/16/2004,Final Jeopardy!,FAMOUS PRODUCTS,None,"First designed as a surgical disinfectant, in 1895 it was available to dentists & by 1914 was sold OTC",Listerine
4569,6/17/2004,Final Jeopardy!,COMMUNICATIONS,None,"In the NATO phonetic alphabet (Alpha, Bravo, etc.), the 2 that are title Shakespearean characters",Romeo & Juliet
4570,6/18/2004,Final Jeopardy!,THE 16th CENTURY,None,In 1582 the man born Ugo Buoncompagni proclaimed this solar dating system still used today,the Gregorian calendar
4571,6/21/2004,Final Jeopardy!,INVENTIONS,None,"Josephine Cochrane's 1886 version of this consisted of a copper boiler, wire baskets & a pump",a dishwasher
4572,6/22/2004,Final Jeopardy!,HISTORIC PARTNERSHIPS,None,The almost 4-decade collaboration of these 2 Germans began in Paris in 1844,Karl Marx & Friedrich Engels
4573,6/23/2004,Final Jeopardy!,FAMOUS AMERICANS,None,"In 1826 Daniel Webster eulogized these 2 men, saying, ""They took their flight together to the world of spirits""",Thomas Jefferson & John Adams
4574,6/24/2004,Final Jeopardy!,FILMS OF THE '70s,None,"This 1973 thriller was re-released in 2000 with extra footage, including a scene in which Ritalin is prescribed",The Exorcist
4575,6/25/2004,Final Jeopardy!,MEDICINE,None,In 1901 U.S. Surgeon General Walter Wyman helped establish a hospital in Hawaii for this disease,leprosy
4576,6/28/2004,Final Jeopardy!,BOOK TITLES,None,"""I am the rose of Sharon"" & ""When you know your name, you should hang on to it"" are from 2 different books titled this",Song of Solomon
4577,6/29/2004,Final Jeopardy!,CHILDREN'S LIT,None,This title character's full name is Oscar Zoroaster Phadrig Isaac Norman Henkle Emmannuel Ambroise Diggs,the Wizard of Oz
4578,6/30/2004,Final Jeopardy!,HISTORIC NAMES,None,"In 1899 he was released from Devil's Island & pardoned for ""treason under extenuating circumstances""",Captain Alfred Dreyfus
4579,7/1/2004,Final Jeopardy!,FRUIT,None,"<a href=""http://www.j-archive.com/media/2004-07-01_FJ.jpg"" target=""_blank"">This</a> fruit of North America shares its name with a literary character who debuted in an 1876 novel",the huckleberry
4580,7/2/2004,Final Jeopardy!,SPORTS HEROES,None,"Born in January 1919, the month Teddy Roosevelt died, he was given the middle name Roosevelt",Jackie Robinson
4581,7/5/2004,Final Jeopardy!,MASS COMMUNICATION,None,"Its 1st broadcast, February 24, 1942, said, ""The news may be good.  The news may be bad.  We shall tell you the truth""",Voice of America
4582,7/6/2004,Final Jeopardy!,HISTORIC ENGLISHMEN,None,"Ironically, he might have saved himself from death in 1779 if he had known how to swim",Captain Cook
4583,7/7/2004,Final Jeopardy!,WRITERS,None,"Born in 1564, he was employed by Elizabeth I's Secretary of State to uncover Catholic plots against her reign",Christopher Marlowe
4584,7/8/2004,Final Jeopardy!,FICTIONAL PEOPLE,None,"After a 58-year flirtation, this woman called it off temporarily in issue No. 720",Lois Lane
4585,7/9/2004,Final Jeopardy!,INTERNATIONAL POLITICS,None,"Of the 8 members of the G-8 industrial nations, the one with the smallest population",Canada
4586,7/12/2004,Final Jeopardy!,NAMES IN THE BIBLE,None,"Daniel means ""God is my judge"", Ezekiel, ""God strengthens""; & this name in Genesis 32, ""he strives with God""",Israel
4587,7/13/2004,Final Jeopardy!,HEADLINES OF THE LAST 40 YEARS,None,"The first 2 New York Times headlines set in 96-point type were in these 2 years, 5 years apart",1969 & 1974
4588,7/14/2004,Final Jeopardy!,HISTORIC AMERICANS,None,"For his role in writing this 1861 document, Thomas Cobb of Georgia has been compared to James Madison",the Confederate Constitution
4589,7/15/2004,Final Jeopardy!,U.S. PRESIDENTS,None,"With a book about the south, he became the first president--past or present--to publish a novel",Jimmy Carter
4590,7/16/2004,Final Jeopardy!,FOOD,None,"Experts believe that 16th C. Dutch growers, through breeding, gave this vegetable its color to honor their ruling house",the carrot
4591,7/19/2004,Final Jeopardy!,OPERA,None,"The libretto for ""William Tell"" was in this language, the native tongue of neither the composer, Rossini, nor the subject",French
4592,7/20/2004,Final Jeopardy!,ON THE MAP,None,In area it's the largest African country through which the Greenwich meridian passes,Algeria
4593,7/21/2004,Final Jeopardy!,SINGERS,None,"Her recording career lasted just 8 years, starting in 1955 with ""A Church, A Courtroom And Then Good-Bye""",Patsy Cline
4594,7/22/2004,Final Jeopardy!,20th CENTURY U.S. PRESIDENTS,None,The 2 U.S. presidents whose middle names are also the last names of 2 other presidents,Ronald Wilson Reagan & William Jefferson Clinton
4595,7/23/2004,Final Jeopardy!,SHAKESPEARE,None,2 of the 4 Shakespeare plays in which ghosts appear on stage,"(2 of) Hamlet, Julius Caesar, Macbeth, Richard III"
4596,9/6/2004,Final Jeopardy!,COMIC BOOKS,None,"In 2002 the Library of Congress had William B. Jones, Jr. speak on this 1941-1971 comic book series in its collection",Classic Comics (or Classics Illustrated)
4597,9/7/2004,Final Jeopardy!,WAR MOVIES,None,A controversial 1979 war film was based on a 1902 work by this author,Joseph Conrad
4598,9/8/2004,Final Jeopardy!,HISTORIC MEDIUMS,None,"In the '20s the alleged spirit powers of Margery caused a rift between these 2 men, a magician & a writer",Harry Houdini & Sir Arthur Conan Doyle
4599,9/9/2004,Final Jeopardy!,PRESIDENTS,None,2 of the 3 men who went from being either a U.S. senator or congressman directly to the presidency,"(2 of) Kennedy, Garfield, and Harding"
4600,9/10/2004,Final Jeopardy!,PATRON SAINTS,None,"In November 2000, Pope John Paul II proclaimed this 16th century Englishman as the patron saint of politicians",Sir Thomas More
4601,9/13/2004,Final Jeopardy!,COUNTRY NAMES,None,"A Spanish dictionary defines it as ""circulo maximo que equidista de los polos de la tierra""",Ecuador
4602,9/14/2004,Final Jeopardy!,ALIASES,None,Norma McCorvey recently sought a reversal to her landmark 1973 case in which she had this name,(Jane) Roe
4603,9/15/2004,Final Jeopardy!,BRITISH MONARCHS,None,"Before Victoria & Elizabeth II, this was the last British monarch to reign during 2 different centuries",George III
4604,9/16/2004,Final Jeopardy!,AMERICAN AUTHORS,None,"Ford Madox Ford, in the ‘20s, hadn’t “read more than six words” by this man before vowing to “publish everything he sent me”",Ernest Hemingway
4605,9/17/2004,Final Jeopardy!,MARILYN MONROE MOVIES,None,"Marilyn plots her husband's murder at a honeymoon site in this, her only film with a 1-word title",Niagara
4606,9/20/2004,Final Jeopardy!,ART SUBJECTS,None,"Seen in sculpture, Eustache de St. Pierre & 5 other wealthy men made themselves hostages to free this city",Calais (from Rodin's The Burghers of Calais)
4607,9/21/2004,Final Jeopardy!,FIRST LADIES,None,She survived the President by 39 years & was married to an archaeology professor at the time of her own death in 1947,Frances Folsom Cleveland
4608,9/22/2004,Final Jeopardy!,GEOGRAPHY IN LITERATURE,None,"Leo Tolstoy's story about Hadji Murat, ""who slew the Russian swine"", opens in this present-day Russian republic",Chechnya
4609,9/23/2004,Final Jeopardy!,20th CENTURY SHIPS,None,This British ship was named for a Roman province established in the area of Portugal in 27 B.C.,the Lusitania
4610,9/24/2004,Final Jeopardy!,CHILDREN'S AUTHORS,None,"After WWI he wrote, ""To develop a horse-surgery… would necessitate a knowledge of horse language""",Hugh Lofting (author of the Doctor Doolittle books)
4611,9/27/2004,Final Jeopardy!,PULITZER PRIZE WINNERS,None,"1 of the 2 novels, both Southern, that won the Pulitzer for fiction & became Best Picture Oscar winners",(1 of) Gone with the Wind or All the King's Men
4612,9/28/2004,Final Jeopardy!,POETS,None,"A San Francisco resident since the 1950s, in 1998 he became the city's first Poet Laureate",Lawrence Ferlinghetti (owner of City Lights bookstore in San Francisco)
4613,9/29/2004,Final Jeopardy!,19th CENTURY NAMES,None,"Once known as ""the handsomest man in America"", he performed his last play, ""The Apostate"", on March 18, 1865",John Wilkes Booth
4614,9/30/2004,Final Jeopardy!,ACRONYMS,None,"Passed in October 2001, its full name includes ""providing appropriate tools required...""",the USA PATRIOT Act
4615,10/1/2004,Final Jeopardy!,AMERICANISMS,None,Around 1900 Monroe Rosenfeld remarked that the music heard along NYC's 28th Street sounded like this,tin pans
4616,10/4/2004,Final Jeopardy!,POETS,None,"Called the 2 most innovative 19th century American poets, one didn't read the other after being ""told that he was disgraceful""",Emily Dickinson & Walt Whitman
4617,10/5/2004,Final Jeopardy!,AMERICANA,None,This Monsanto product was developed as a covering to turn asphalt lots in urban areas into playgrounds,AstroTurf
4618,10/6/2004,Final Jeopardy!,2004,None,"On Monday, December 13, 3 people designated these will meet in Cheyenne, Wyoming to help decide the world's future",electors
4619,10/7/2004,Final Jeopardy!,FAMOUS NAMES,None,The last thing visitors see in the exhibit area of the Salem Witch Museum is a huge photo of this politician,"(\""Tailgunner Joe\"" Senator Joseph) McCarthy"
4620,10/8/2004,Final Jeopardy!,MEN OF SCIENCE,None,"""Somnium"", an early work of science fiction, was written by this German & published posthumously in 1634",Johannes Kepler
4621,10/11/2004,Final Jeopardy!,BROADWAY MUSICALS,None,Legend says this musical was inspired by Lunt & Fontanne's backstage bickering during a Shakespeare play,"Kiss Me, Kate"
4622,10/12/2004,Final Jeopardy!,WESTERN HEMISPHERE GEOGRAPHY,None,The 2nd-smallest independent country in area in the Western Hemisphere; in the '80s it was invaded by the 2nd largest,Grenada
4623,10/13/2004,Final Jeopardy!,1920s TRANSPORTATION,None,"Last name of the Chicago cab fleet operator who started the ""Drive-Ur-Self"" rental system",Hertz
4624,10/14/2004,Final Jeopardy!,FAMOUS AMERICANS,None,"After his public comments were criticized by FDR, he resigned his Air Corps Reserve commission in April 1941",Charles Lindbergh
4625,10/15/2004,Final Jeopardy!,FAMOUS PAIRS,None,They first teamed up in 1974; one a quiet Latin teacher & the other a former clown college student,Penn & Teller
4626,10/18/2004,Final Jeopardy!,FAMOUS FIRSTS,None,In 1876 this man became the first person not to get a busy signal on the other end of a phone line,Alexander Graham Bell
4627,10/19/2004,Final Jeopardy!,U.S. GEOGRAPHY,None,"With a common nickname that refers to its size, this is the largest island in the United States",Hawaii
4628,10/20/2004,Final Jeopardy!,BIBLICAL WEIGHTS AND MEASURES,None,"As described in the Bible, the total volume of this was 450,000 cubic cubits",Noah's Ark
4629,10/21/2004,Final Jeopardy!,THE EARLY 20th CENTURY,None,"On April 11, 1912, from a pier in Queenstown, Ireland, Francis Brown took one of the last known photos of this",the Titanic
4630,10/22/2004,Final Jeopardy!,THE OLYMPICS,None,This sport that's also known as whiff-whaff & flim-flam has been an Olympic sport since 1988,table tennis (or ping pong)
4631,10/25/2004,Final Jeopardy!,HISTORIC FIRSTS,None,The brother of this leader is believed to be the first known European to have died in the Americas,Leif Ericson
4632,10/26/2004,Final Jeopardy!,AUTHORS,None,"After several decades off it, works by this man seen <a href=""http://www.j-archive.com/media/2004-10-26_FJ.jpg"" target=""_blank"">here</a> returned to the New York Times Bestseller List in 2003",J.R.R. Tolkien
4633,10/27/2004,Final Jeopardy!,POPULATIONS,None,"With only about 425,000 people, it's South America's least populous independent mainland country",Suriname (formerly Dutch Guiana)
4634,10/28/2004,Final Jeopardy!,HISTORIC AREAS,None,"In 1893, as it was disappearing, F.J. Turner wrote a famous essay on ""The Significance of"" it ""in American History""",the Frontier
4635,10/29/2004,Final Jeopardy!,FILMS OF THE '70s,None,"""The Babysitter Murders"" was the working title for this 1978 thriller",Halloween
4636,11/1/2004,Final Jeopardy!,SEMIANNUAL PUBLICATIONS,None,It began in 1886 as an extension of an upper crust family's list of whose house they'd visit & who they'd receive,The Social Register
4637,11/3/2004,Final Jeopardy!,ROYALTY,None,This king was the great-grandfather of France's King Louis XV,Louis XIV
4638,11/4/2004,Final Jeopardy!,U.S. TRAVEL AND TOURISM,None,"Souvenirs sold at this attraction include 1962 World's Fair glassware & mugs boasting ""I made it to the top""",the Space Needle
4639,11/5/2004,Final Jeopardy!,LITERATURE,None,"In early drafts, the heroine of this novel was named Pansy & her family home was called Fontenoy Hall",Gone with the Wind
4640,11/6/2004,Final Jeopardy!,SPORTS,None,Its solo female winner is awarded the Venus Rosewater Dish,Wimbledon
4641,11/8/2004,Final Jeopardy!,COMPANY ORIGINS,None,This Fortune 100 company got its name from what it bought from sailors & sold to natural history collectors,Shell Oil
4642,11/9/2004,Final Jeopardy!,THEATRICAL PREMIERES,None,"The ""Playboy Riots"" took place in this world capital in 1907 following a theatrical premiere",Dublin
4643,11/10/2004,Final Jeopardy!,WORLD FLAGS,None,"Never directly seen in the Northern Hemisphere, it's featured on the flags of 5 of the world's countries",the Southern Cross
4644,11/11/2004,Final Jeopardy!,BRITISH NOVEL CHARACTERS,None,"W.E. Henley, the amputee who wrote the brave poem ""Invictus"", inspired this character in an 1883 book",Long John Silver
4645,11/12/2004,Final Jeopardy!,ON THE GLOBE,None,2-word alternate name for 0 degrees longitude,Prime Meridian
4646,11/15/2004,Final Jeopardy!,BEETHOVEN,None,Poet & critic Ludwig Rellstab compared this piano work to a nighttime boat ride on Lake Lucerne,Moonlight Sonata
4647,11/16/2004,Final Jeopardy!,OCCUPATIONS,None,"While working as one, Charlotte Bronte complained that one of these ""has no existence, is not considered as a living... being""",a governess
4648,11/17/2004,Final Jeopardy!,SCIENCE NEWS,None,"In June 2000 Bill Clinton described it as ""the most wondrous map ever produced""",the human genome
4649,11/18/2004,Final Jeopardy!,AMERICAN NOVELS,None,"The image seen <a href=""http://www.j-archive.com/media/2004-11-18_FJ.jpg"" target=""_blank"">here</a> is part of Faulkner's original text of this 1930 novel",As I Lay Dying
4650,11/19/2004,Final Jeopardy!,FAMOUS WOMEN,None,In 1952 William Rehnquist graduated first in his class at Stanford Law & she graduated third,Sandra Day O'Connor
4651,11/22/2004,Final Jeopardy!,20th CENTURY AMERICANS,None,"At the dedication of a fountain at Radcliffe College in 1960, she began her speech with the single word ""Water""",Helen Keller
4652,11/23/2004,Final Jeopardy!,STATE FACTS,None,This state & its capital were named for 2 dukedoms held by the same British man,New York 
4653,11/24/2004,Final Jeopardy!,20th CENTURY VICE PRESIDENTS,None,"Aptly, his middle name contained the word ""rich""",Nelson Aldrich Rockefeller
